haeldning_300m,elevation,mass_balance,haeldning_adaptiv,hastighed_x,retning,hastighed_y,afstand_til_kant_km,areal,gletsjer_dybde
-0.0,301.56,-2160.98,-0.01,-0.3,310.72,1.31,0.368,6.34,27.0
-0.0,307.12,-2150.21,-0.01,-0.3,311.28,1.31,0.423,6.34,27.0
-0.01,312.97,-2137.0,-0.01,-0.3,312.1,1.31,0.492,6.34,27.67
-0.01,316.69,-2124.94,-0.01,-0.3,312.85,1.31,0.544,6.34,31.0
-0.01,318.75,-2111.42,-0.0,-0.34,313.7,1.31,0.569,6.34,45.67
-0.02,320.34,-2094.55,-0.0,-0.43,314.92,1.31,0.508,6.34,69.0
-0.02,322.19,-2077.91,-0.0,-0.43,316.32,1.31,0.433,6.34,70.67
-0.03,324.08,-2064.62,-0.0,-0.32,317.57,1.42,0.374,6.34,62.0
-0.03,326.52,-2051.3,-0.0,-0.35,318.98,1.4,0.315,6.34,51.67
-0.03,330.6,-2037.81,-0.0,-0.39,320.5,1.36,0.256,6.34,42.0
-0.02,335.91,-2021.24,0.0,-0.39,322.63,1.36,0.181,6.34,29.25
0.01,362.7,-1995.27,0.0,-0.4,326.43,1.33,0.067,6.34,2.75
0.03,402.51,-1979.36,0.0,-0.42,329.05,1.25,0.03,6.34,0.0
0.12,160.07,-1526.11,0.19,0.25,144.33,-1.77,0.041,0.091,0.0
0.12,154.43,-1526.27,0.18,0.37,137.29,-1.51,0.045,0.091,0.0
0.12,148.91,-1526.4,0.17,0.37,130.74,-1.51,0.065,0.091,0.0
0.11,144.88,-1526.47,0.16,0.37,124.69,-1.51,0.091,0.091,0.0
0.11,142.79,-1526.52,0.15,0.37,118.8,-1.51,0.119,0.091,0.0
0.1,140.88,-1526.54,0.15,0.37,113.25,-1.51,0.147,0.091,0.0
-0.03,9.59,-1610.48,-0.02,-1.48,249.15,0.44,0.044,0.547,21.0
-0.03,17.06,-1608.74,-0.02,-1.48,248.39,0.44,0.049,0.547,25.0
-0.03,27.14,-1606.97,-0.02,-1.3,247.61,0.05,0.034,0.547,32.0
-0.03,37.38,-1605.2,-0.02,-1.3,246.81,0.05,0.042,0.547,38.0
-0.03,44.79,-1603.46,-0.01,-1.01,245.96,-0.75,0.064,0.547,43.0
-0.03,51.84,-1601.7,-0.01,-1.01,245.07,-0.75,0.054,0.547,49.0
-0.03,64.11,-1598.04,-0.01,-1.01,243.59,-0.75,0.04,0.547,53.0
-0.03,76.8,-1593.7,-0.01,-1.01,241.94,-0.75,0.061,0.547,55.0
-0.03,85.1,-1590.74,-0.0,-1.01,240.7,-0.75,0.074,0.547,53.0
-0.03,91.71,-1587.72,-0.0,-1.01,239.34,-0.75,0.09,0.547,50.0
-0.03,98.33,-1584.61,0.0,-1.05,237.85,-1.16,0.106,0.547,48.0
-0.03,104.07,-1581.5,0.0,-1.05,236.21,-1.16,0.127,0.547,45.0
-0.03,109.24,-1578.26,0.01,-1.05,234.36,-1.16,0.152,0.547,43.0
-0.03,113.91,-1575.0,0.01,-1.05,232.31,-1.16,0.178,0.547,42.0
-0.02,118.38,-1571.67,0.02,-1.05,230.02,-1.16,0.205,0.547,42.0
-0.02,122.82,-1568.28,0.02,-1.05,227.42,-1.16,0.198,0.547,40.0
-0.01,128.23,-1564.86,0.02,-1.05,224.58,-1.16,0.168,0.547,33.0
-0.01,136.12,-1561.31,0.03,-1.05,221.36,-1.16,0.138,0.547,25.0
0.0,147.16,-1557.7,0.03,-1.05,217.77,-1.16,0.108,0.547,11.0
0.01,166.22,-1554.08,0.04,-0.93,213.81,-1.56,0.079,0.547,0.0
0.02,198.28,-1550.34,0.04,-0.54,209.35,-1.81,0.049,0.547,0.0
0.03,229.58,-1546.58,0.05,-0.54,204.46,-1.81,0.02,0.547,0.0
0.04,245.32,-1542.73,0.05,-0.54,199.12,-1.81,0.015,0.547,0.0
-0.05,233.8,-1523.06,-0.01,1.34,121.46,-0.2,0.026,1.528,0.0
-0.06,222.34,-1522.55,-0.01,1.34,122.99,-0.2,0.033,1.528,0.0
-0.07,213.52,-1522.01,-0.01,1.34,124.73,-0.2,0.055,1.528,0.0
-0.08,208.36,-1521.42,-0.02,1.34,126.64,-0.2,0.083,1.528,0.0
-0.08,204.71,-1520.81,-0.02,1.34,128.73,-0.2,0.109,1.528,0.0
-0.08,201.75,-1520.16,-0.02,1.34,130.95,-0.2,0.134,1.528,0.0
-0.09,199.31,-1519.47,-0.02,1.34,133.29,-0.2,0.116,1.528,0.0
-0.09,194.92,-1518.74,-0.02,1.34,135.71,-0.2,0.089,1.528,0.0
-0.08,190.32,-1517.99,-0.02,1.59,138.13,0.22,0.066,1.528,0.0
-0.08,186.53,-1517.18,-0.02,1.59,140.56,0.22,0.037,1.528,0.0
-0.08,184.62,-1516.36,-0.02,1.59,142.9,0.22,0.013,1.528,0.0
-0.07,185.97,-1515.48,-0.02,1.59,145.16,0.22,0.028,1.528,0.0
-0.04,196.25,-1511.0,-0.01,0.99,153.72,0.29,0.031,1.528,0.0
-0.03,198.23,-1511.3,-0.01,0.99,154.78,0.29,0.042,1.528,0.0
-0.03,201.69,-1511.59,-0.01,0.99,155.63,0.29,0.012,1.528,0.0
-0.09,460.63,-1841.64,0.01,0.19,6.72,0.43,0.052,9.83,56.6
-0.1,449.48,-1831.81,0.01,0.19,9.17,0.43,0.128,9.83,99.0
-0.1,446.59,-1823.93,0.0,0.22,10.92,0.42,0.202,9.83,112.0
-0.09,445.98,-1813.2,0.0,0.31,13.05,0.4,0.306,9.83,134.67
-0.08,448.41,-1805.83,0.0,0.31,14.34,0.4,0.357,9.83,152.0
-0.06,454.8,-1795.99,0.0,0.3,15.83,0.48,0.262,9.83,117.4
-0.04,461.66,-1787.9,0.0,0.3,16.91,0.61,0.179,9.83,67.0
-0.01,477.79,-1781.54,0.0,0.3,17.62,0.61,0.106,9.83,20.5
0.03,507.26,-1774.85,-0.0,0.3,18.35,0.61,0.021,9.83,0.0
-0.04,371.52,-1717.93,-0.01,0.04,16.82,1.16,0.01,9.83,0.0
-0.04,366.33,-1716.1,-0.01,-0.0,15.84,1.33,0.026,9.83,7.0
-0.05,364.97,-1711.81,-0.01,-0.2,13.0,1.38,0.099,9.83,50.5
-0.05,366.7,-1707.64,-0.01,-0.41,9.73,1.43,0.168,9.83,99.0
-0.04,369.91,-1702.39,-0.02,-0.42,5.71,1.45,0.238,9.83,118.5
-0.04,374.52,-1696.85,-0.02,-0.47,30.11,1.53,0.31,9.83,130.0
-0.03,379.37,-1691.36,-0.02,-0.47,324.48,1.53,0.379,9.83,143.5
-0.02,383.92,-1681.48,-0.02,-0.49,343.35,1.56,0.507,9.83,164.2
-0.02,383.63,-1670.57,-0.02,-0.68,327.43,1.59,0.493,9.83,167.6
-0.03,383.5,-1660.96,-0.01,-0.95,312.81,1.54,0.365,9.83,157.0
-0.03,384.26,-1655.75,-0.01,-0.96,305.25,1.53,0.29,9.83,144.0
-0.04,385.59,-1651.71,-0.01,-0.96,299.87,1.53,0.23,9.83,131.0
-0.04,386.71,-1646.76,-0.01,-0.96,293.8,1.53,0.156,9.83,112.0
-0.04,386.07,-1643.89,-0.01,-0.96,290.55,1.53,0.111,9.83,95.0
-0.04,391.95,-1639.23,-0.01,-0.97,285.85,1.5,0.043,9.83,68.75
-0.05,202.58,1934.86,-0.03,1.92,139.41,-2.24,0.036,0.685,0.0
-0.06,188.92,1935.76,-0.04,1.92,141.48,-2.24,0.062,0.685,4.0
-0.07,173.32,1932.57,-0.05,1.97,144.02,-2.17,0.087,0.685,55.0
-0.08,167.1,1926.26,-0.06,1.97,147.11,-2.17,0.115,0.685,88.0
-0.09,158.31,1920.09,-0.07,1.97,150.8,-2.17,0.143,0.685,114.0
-0.1,154.5,1914.01,-0.07,1.97,155.18,-2.17,0.172,0.685,131.0
-0.1,149.86,1908.02,-0.08,1.97,160.32,-2.17,0.201,0.685,143.0
-0.11,148.21,1902.11,-0.08,1.97,166.28,-2.17,0.231,0.685,156.0
-0.11,146.85,1896.26,-0.08,1.97,173.04,-2.17,0.253,0.685,167.0
-0.11,146.81,1890.58,-0.08,1.97,180.4,-2.17,0.243,0.685,171.0
-0.11,147.81,1884.96,-0.08,1.97,188.22,-2.17,0.228,0.685,158.0
-0.11,149.51,1879.44,-0.08,1.99,196.18,-1.99,0.213,0.685,129.0
-0.1,152.15,1874.01,-0.07,1.99,204.0,-1.99,0.195,0.685,100.0
-0.09,155.19,1868.67,-0.06,1.99,211.38,-1.99,0.178,0.685,72.0
-0.08,159.54,1863.42,-0.05,1.99,218.14,-1.99,0.164,0.685,52.0
-0.07,165.44,1858.27,-0.04,1.99,224.21,-1.99,0.155,0.685,32.0
-0.05,175.6,1853.21,-0.03,1.99,229.6,-1.99,0.136,0.685,24.0
-0.03,186.57,1848.18,-0.02,1.99,234.38,-1.99,0.113,0.685,13.0
-0.02,205.26,1843.3,-0.0,1.99,238.59,-1.99,0.093,0.685,0.0
0.0,222.65,1838.46,0.01,2.26,242.37,-1.79,0.081,0.685,0.0
0.02,248.62,1833.78,0.03,2.19,245.76,-1.72,0.078,0.685,0.0
0.17,166.58,1552.0,0.15,2.51,208.6,-4.01,0.034,0.248,0.0
0.17,165.62,1553.8,0.15,2.51,189.11,-4.01,0.06,0.248,0.0
0.17,158.0,1555.69,0.15,2.51,167.32,-4.01,0.089,0.248,0.0
0.16,135.33,1557.66,0.15,2.51,148.4,-4.01,0.084,0.248,0.0
0.16,124.95,1559.71,0.14,2.2,135.25,-4.02,0.073,0.248,0.0
0.15,122.84,1561.85,0.14,2.2,126.49,-4.02,0.073,0.248,0.0
0.08,417.44,-487.3,0.02,0.62,353.13,-0.17,0.011,2.86,0.0
0.08,401.56,-503.93,0.03,0.91,354.09,-1.01,0.031,2.86,0.0
0.08,387.93,-528.37,0.03,0.91,39.81,-1.01,0.071,2.86,0.0
0.08,383.72,-544.33,0.03,0.91,8.45,-1.01,0.084,2.86,0.0
0.09,382.85,-560.04,0.03,1.0,16.76,-1.24,0.109,2.86,0.0
0.1,386.31,-583.02,0.04,1.17,32.68,-1.68,0.112,2.86,0.0
0.1,390.39,-598.02,0.04,1.17,44.86,-1.68,0.09,2.86,0.0
0.1,397.34,-609.08,0.04,1.17,53.99,-1.68,0.072,2.86,0.0
0.11,414.48,-623.63,0.04,1.07,64.99,-1.22,0.045,2.86,0.0
-0.01,168.22,-777.27,0.02,0.86,98.84,-1.8,0.011,2.86,12.0
-0.01,149.66,-784.22,0.02,0.86,98.94,-1.8,0.04,2.86,13.0
-0.03,139.06,-797.67,0.02,0.86,98.99,-1.8,0.088,2.86,13.67
-0.04,126.89,-810.69,0.01,0.86,98.89,-1.8,0.139,2.86,17.0
-0.05,110.87,-826.06,0.01,0.75,98.54,-1.7,0.199,2.86,24.25
-0.06,91.04,-846.18,0.0,0.4,97.73,-1.4,0.188,2.86,32.33
-0.06,72.11,-864.51,-0.0,0.4,96.52,-1.4,0.169,2.86,41.0
-0.06,58.68,-876.66,-0.01,0.4,95.42,-1.4,0.173,2.86,46.0
-0.06,48.47,-885.75,-0.01,-0.02,94.35,-0.75,0.176,2.86,47.33
-0.06,34.78,-897.49,-0.01,-0.02,92.45,-0.75,0.151,2.86,40.67
-0.06,19.47,-905.51,-0.02,-0.13,89.64,-0.56,0.108,2.86,33.75
-0.06,8.55,-908.29,-0.02,-0.45,87.23,0.02,0.082,2.86,31.0
-0.06,-2.51,-910.04,-0.02,-0.45,84.88,0.02,0.057,2.86,31.33
-0.01,207.77,-59.09,0.0,-0.33,46.74,-0.78,0.347,3.914,0.0
-0.02,189.02,-80.13,0.0,-0.36,47.08,-0.98,0.344,3.914,0.0
-0.03,155.2,-118.09,-0.0,-0.38,47.68,-1.28,0.312,3.914,0.0
-0.03,130.73,-145.54,-0.0,-0.38,48.19,-1.52,0.223,3.914,0.0
-0.03,110.75,-167.96,-0.0,-0.38,48.61,-1.83,0.146,3.914,0.0
-0.02,99.68,-180.39,-0.0,-0.34,48.93,-1.99,0.044,3.914,0.0
-0.01,258.89,-1.72,0.0,-0.23,45.39,-0.2,0.376,3.914,0.0
-0.0,243.18,-19.36,0.0,-0.28,45.92,-0.44,0.346,3.914,0.0
-0.01,221.38,-43.82,0.0,-0.33,46.47,-0.69,0.35,3.914,0.0
-0.02,284.53,27.05,0.01,-0.09,44.66,0.26,0.45,3.914,0.0
-0.01,278.6,20.4,0.01,-0.11,44.7,0.19,0.427,3.914,0.0
-0.01,269.41,10.09,0.01,-0.17,44.94,0.01,0.402,3.914,0.0
-0.01,264.46,4.53,0.01,-0.21,45.14,-0.11,0.402,3.914,0.0
0.0,342.33,91.92,0.01,0.01,45.15,0.46,0.545,3.914,0.62
-0.01,295.59,39.46,0.01,-0.04,44.74,0.35,0.479,3.914,0.0
0.05,444.64,206.72,0.02,0.07,47.38,0.58,0.707,3.914,34.0
0.03,414.86,173.31,0.02,0.06,46.26,0.55,0.641,3.914,18.44
0.01,381.19,135.52,0.02,0.04,45.56,0.52,0.588,3.914,5.0
0.08,484.7,251.68,0.02,0.11,50.69,0.63,0.839,3.914,46.57
0.06,462.11,226.33,0.02,0.09,48.54,0.61,0.761,3.914,39.5
0.09,516.93,287.85,0.02,0.11,55.87,0.65,0.86,3.914,50.89
0.09,500.21,269.08,0.02,0.11,52.74,0.65,0.866,3.914,48.67
0.09,538.22,311.74,0.03,0.07,66.43,0.66,0.827,3.914,44.0
0.1,535.16,308.3,0.03,0.09,62.12,0.66,0.858,3.914,50.1
0.09,535.75,308.97,0.03,0.06,69.51,0.66,0.794,3.914,44.0
0.02,291.41,34.78,0.02,-0.24,58.24,1.22,0.136,3.914,0.0
0.01,275.21,16.6,0.02,-0.1,55.78,1.28,0.14,3.914,0.0
0.01,252.45,-8.94,0.01,0.09,52.65,1.35,0.072,3.914,0.0
0.02,200.98,-66.71,0.01,0.47,48.61,1.5,0.017,3.914,0.0
0.02,172.82,-98.31,0.01,0.65,47.43,1.56,0.016,3.914,0.0
0.02,153.13,-120.41,0.0,0.79,46.76,1.59,0.012,3.914,0.0
0.03,336.65,85.54,0.02,-0.83,75.47,0.99,0.024,3.914,0.0
0.02,327.38,75.13,0.02,-0.65,69.27,1.05,0.122,3.914,0.0
0.02,315.81,62.15,0.02,-0.48,63.79,1.11,0.212,3.914,0.0
0.02,301.78,46.41,0.02,-0.3,60.12,1.2,0.163,3.914,0.0
-0.03,580.37,-2.3,0.01,-3.41,13.95,7.69,0.013,5.708,33.0
-0.06,555.79,-29.89,0.01,-3.09,15.73,7.64,0.072,5.708,45.67
-0.09,537.34,-50.6,-0.01,-2.79,17.49,7.41,0.16,5.708,65.75
-0.1,529.95,-58.89,-0.02,-2.54,17.76,7.13,0.218,5.708,88.0
-0.1,528.39,-60.64,-0.03,-2.29,16.67,6.86,0.278,5.708,99.67
-0.09,524.9,-64.55,-0.04,-2.11,13.36,6.53,0.355,5.708,113.5
-0.08,517.65,-72.69,-0.05,-2.0,16.5,6.21,0.426,5.708,123.67
-0.07,512.61,-78.35,-0.05,-1.98,276.07,5.89,0.459,5.708,131.67
-0.06,510.95,-80.21,-0.05,-2.02,328.13,5.59,0.399,5.708,138.25
-0.06,508.08,-83.43,-0.05,-2.11,287.7,5.35,0.302,5.708,136.67
-0.07,505.06,-86.82,-0.05,-2.25,261.11,5.17,0.223,5.708,123.0
-0.07,501.55,-90.76,-0.05,-2.39,246.63,5.07,0.145,5.708,100.0
-0.07,499.15,-93.46,-0.05,-2.55,240.64,5.01,0.096,5.708,77.0
-0.07,491.15,-102.43,-0.05,-2.61,236.67,5.01,0.061,5.708,48.67
-0.03,668.44,96.53,0.0,-4.53,5.05,4.66,0.033,5.708,9.5
-0.05,637.4,61.7,-0.01,-4.43,2.91,4.82,0.086,5.708,130.0
-0.07,627.33,50.4,-0.02,-4.26,210.68,5.02,0.174,5.708,177.43
-0.08,624.82,47.57,-0.02,-4.18,355.46,5.1,0.231,5.708,180.0
-0.07,622.72,45.22,-0.03,-4.01,351.7,5.22,0.283,5.708,178.0
-0.06,619.74,41.87,-0.03,-3.8,343.63,5.33,0.363,5.708,165.83
-0.05,621.1,43.4,-0.04,-3.54,332.26,5.41,0.318,5.708,148.57
-0.03,622.52,45.0,-0.04,-3.26,318.77,5.44,0.236,5.708,133.5
-0.02,621.18,43.49,-0.04,-3.02,305.7,5.42,0.151,5.708,89.67
-0.01,619.75,41.89,-0.04,-2.87,298.32,5.39,0.106,5.708,60.0
-0.01,622.88,45.4,-0.04,-2.72,290.71,5.35,0.065,5.708,22.71
-0.01,634.51,58.45,-0.04,-2.55,282.91,5.28,0.051,5.708,0.0
-0.03,619.23,41.3,-0.04,-2.18,267.06,5.06,0.015,5.708,27.0
-0.04,606.69,27.23,-0.04,-2.09,263.03,4.98,0.063,5.708,68.5
-0.05,600.4,20.17,-0.04,-1.9,256.15,4.79,0.153,5.708,126.57
-0.07,600.07,19.8,-0.03,-1.75,250.05,4.62,0.125,5.708,145.17
-0.07,601.6,21.52,-0.03,-1.66,245.66,4.5,0.052,5.708,110.6
-0.08,619.61,41.73,-0.02,-1.39,249.5,3.16,0.101,5.708,130.33
-0.08,617.87,39.77,-0.02,-1.26,246.83,3.0,0.041,5.708,93.6
-0.01,667.79,95.79,-0.03,-2.13,263.65,4.05,0.041,5.708,0.0
-0.03,631.3,54.85,-0.03,-1.86,259.89,3.81,0.114,5.708,45.29
-0.05,624.7,47.44,-0.03,-1.64,255.55,3.54,0.192,5.708,144.5
-0.07,621.1,43.4,-0.03,-1.49,251.95,3.32,0.154,5.708,141.0
-0.03,634.59,58.54,-0.03,-3.05,275.81,4.74,0.075,5.708,0.0
-0.02,634.04,57.93,-0.03,-2.94,274.06,4.73,0.036,5.708,0.0
-0.09,641.54,66.34,-0.03,-3.69,295.2,5.0,0.379,5.708,144.33
-0.08,641.79,66.62,-0.03,-3.56,289.27,4.98,0.305,5.708,121.71
-0.06,640.37,65.03,-0.03,-3.34,282.24,4.92,0.2,5.708,76.86
-0.04,637.49,61.79,-0.03,-3.14,277.83,4.83,0.119,5.708,25.75
-0.1,660.73,87.88,-0.02,-3.97,318.48,4.67,0.255,5.708,130.33
-0.1,653.17,79.39,-0.03,-3.95,313.63,4.79,0.33,5.708,162.14
-0.1,645.17,70.42,-0.03,-3.86,305.4,4.94,0.43,5.708,166.57
-0.09,642.73,67.67,-0.03,-3.77,299.02,4.99,0.423,5.708,152.33
-0.02,693.68,124.85,-0.01,-3.79,324.78,3.82,0.044,5.708,35.71
-0.06,674.02,102.78,-0.01,-3.91,323.62,4.25,0.129,5.708,99.5
-0.09,666.29,94.12,-0.02,-3.97,321.09,4.5,0.203,5.708,119.5
-0.03,530.5,4.57,0.0,-1.57,340.36,1.23,0.328,31.224,180.5
-0.02,587.83,68.91,0.0,-0.51,13.97,2.75,0.362,31.224,191.11
-0.03,541.07,16.44,0.0,-1.37,343.91,1.59,0.306,31.224,120.75
-0.02,576.03,55.66,0.0,-0.34,16.98,2.79,0.558,31.224,230.0
-0.02,560.75,38.52,0.0,-1.22,346.64,1.9,0.413,31.224,81.1
-0.02,567.82,46.45,0.0,-0.23,18.54,2.81,0.568,31.224,242.67
-0.01,564.83,43.09,0.0,-0.16,19.16,2.81,0.548,31.224,241.25
-0.02,547.36,23.5,0.0,-1.11,347.63,2.16,0.445,31.224,115.3
-0.04,301.32,-252.61,0.0,-1.68,305.2,5.81,0.127,31.224,56.33
-0.01,554.89,31.94,0.0,-0.06,18.92,2.8,0.591,31.224,235.55
-0.02,535.92,10.66,0.0,-1.08,347.17,2.29,0.453,31.224,155.5
-0.02,524.1,-2.61,0.0,-1.06,345.76,2.39,0.501,31.224,169.94
-0.01,311.37,-241.33,0.0,-1.63,301.86,5.8,0.344,31.224,50.45
-0.01,543.31,18.94,0.0,-0.03,17.85,2.8,0.631,31.224,228.0
-0.01,532.39,6.69,-0.0,0.0,15.13,2.77,0.719,31.224,230.55
-0.01,510.99,-17.33,0.0,-1.07,340.62,2.53,0.6,31.224,200.5
0.0,314.72,-237.58,0.0,-1.58,297.41,5.75,0.591,31.224,99.21
-0.0,522.78,-4.09,-0.0,0.0,7.2,2.74,0.905,31.224,243.88
-0.0,518.95,-8.39,-0.0,-0.01,214.89,2.7,1.036,31.224,250.0
-0.0,497.75,-32.18,-0.0,-1.11,329.89,2.63,0.78,31.224,246.25
-0.01,305.08,-248.39,0.0,-1.52,292.6,5.67,0.518,31.224,118.55
-0.0,513.9,-14.05,-0.0,-0.07,342.31,2.66,1.225,31.224,256.5
-0.0,494.43,-35.91,-0.0,-1.19,313.91,2.68,0.993,31.224,248.6
-0.03,305.0,-248.49,0.0,-1.45,287.49,5.56,0.222,31.224,95.75
-0.0,509.3,-19.22,-0.0,-0.12,322.87,2.61,1.296,31.224,259.0
-0.0,506.7,-22.13,-0.0,-0.21,306.64,2.58,1.157,31.224,255.2
-0.0,491.3,-39.42,-0.0,-1.26,302.71,2.7,1.022,31.224,251.8
-0.0,491.87,-38.78,-0.0,-1.3,294.22,2.67,0.875,31.224,248.8
-0.04,298.32,-255.98,0.0,-1.41,284.41,5.48,0.055,31.224,18.5
-0.0,505.12,-23.91,-0.0,-0.31,289.72,2.53,0.92,31.224,248.5
-0.01,502.26,-27.12,-0.0,-0.42,280.97,2.48,0.726,31.224,224.29
-0.01,494.19,-36.17,-0.0,-1.39,281.38,2.61,0.611,31.224,228.19
-0.02,496.51,-33.58,-0.0,-0.54,274.5,2.43,0.502,31.224,177.12
-0.03,496.95,-33.07,-0.0,-1.31,270.73,2.46,0.31,31.224,124.92
-0.02,517.57,-9.94,0.0,-1.23,266.05,2.34,0.095,31.224,37.9
0.02,682.45,175.09,0.0,-1.41,252.62,1.62,0.06,31.224,11.7
0.01,727.44,225.58,0.0,-1.28,249.77,1.3,0.164,31.224,68.55
0.01,666.02,156.66,0.0,-1.11,268.03,2.1,0.044,31.224,0.0
0.02,781.89,286.69,0.0,-1.1,246.78,0.91,0.23,31.224,64.15
0.03,812.66,321.21,0.0,-0.96,244.92,0.64,0.24,31.224,74.25
-0.03,623.82,109.29,0.0,-1.09,268.9,2.08,0.129,31.224,0.0
-0.08,627.31,113.22,0.0,-1.04,270.31,2.07,0.273,31.224,0.0
0.05,839.33,351.14,0.0,-0.71,242.23,0.2,0.227,31.224,87.9
-0.08,637.2,124.31,0.0,-0.98,271.56,2.06,0.201,31.224,0.0
-0.06,643.77,131.69,0.0,-0.93,272.61,2.06,0.074,31.224,0.0
0.12,936.3,459.97,0.01,-0.3,237.72,-0.46,0.09,31.224,35.05
0.01,752.45,253.65,0.0,-0.67,277.44,2.08,0.115,31.224,0.0
-0.02,746.11,246.53,0.0,-0.54,279.78,2.1,0.194,31.224,0.0
0.17,1060.37,599.2,0.01,-0.0,234.26,-0.92,0.037,31.224,25.0
0.19,1051.4,589.13,0.01,0.27,230.5,-1.33,0.11,31.224,19.31
-0.02,761.92,264.27,0.01,-0.44,281.81,2.13,0.07,31.224,0.0
0.01,597.87,174.44,0.0,1.11,20.05,5.41,0.038,24.581,62.81
-0.01,572.35,145.81,0.0,0.97,21.73,5.27,0.122,24.581,78.4
-0.02,561.64,133.78,0.0,0.83,22.24,5.17,0.234,24.581,57.41
0.02,720.63,312.2,0.0,0.86,50.55,3.88,0.101,24.581,0.0
0.04,709.32,299.51,0.0,0.66,45.3,3.98,0.12,24.581,0.0
-0.03,545.04,115.15,0.0,0.64,22.22,5.05,0.382,24.581,44.55
-0.04,533.16,101.83,0.0,0.48,21.7,4.96,0.352,24.581,51.73
0.03,650.46,233.45,0.0,-0.16,30.75,4.33,0.016,24.581,0.0
-0.05,536.5,105.57,0.0,0.27,20.46,4.86,0.166,24.581,32.12
-0.04,565.47,138.09,0.0,0.15,19.25,4.77,0.028,24.581,0.0
0.0,600.76,177.68,0.0,-0.32,28.7,4.38,0.121,24.581,0.0
0.01,593.79,169.86,0.0,-0.54,25.75,4.44,0.103,24.581,0.0
-0.07,323.24,-133.75,-0.0,-2.06,342.89,4.66,0.098,24.581,115.33
-0.07,337.23,-118.05,-0.0,-1.07,337.59,4.1,0.06,24.581,63.43
-0.06,327.43,-129.05,-0.0,-1.34,328.2,4.12,0.239,24.581,160.41
-0.04,316.33,-141.5,-0.0,-2.19,326.49,4.67,0.44,24.581,176.7
-0.01,313.87,-144.26,-0.0,-2.28,312.55,4.69,0.362,24.581,148.11
-0.02,300.93,-158.78,-0.0,-2.32,303.42,4.7,0.262,24.581,107.75
-0.03,326.26,-130.36,-0.0,-1.24,315.08,3.91,0.414,24.581,202.33
-0.01,331.01,-125.03,-0.0,-1.31,302.97,3.81,0.441,24.581,197.81
-0.03,289.19,-171.96,-0.0,-2.35,297.25,4.72,0.277,24.581,74.67
-0.06,267.22,-196.62,-0.0,-2.39,289.6,4.74,0.168,24.581,30.11
-0.06,253.46,-212.06,-0.0,-2.41,285.37,4.76,0.024,24.581,4.0
-0.01,332.21,-123.69,-0.0,-1.35,293.22,3.72,0.284,24.581,172.67
-0.02,326.22,-130.41,-0.0,-1.39,285.96,3.62,0.132,24.581,121.37
-0.03,340.2,-114.72,-0.0,-1.42,278.04,3.49,0.053,24.581,38.0
-0.03,370.38,-80.85,-0.0,-1.42,273.95,3.4,0.162,24.581,115.44
-0.04,392.28,-56.27,-0.0,-1.41,268.91,3.25,0.235,24.581,160.63
-0.05,406.2,-40.66,-0.0,-1.4,266.7,3.18,0.178,24.581,156.0
-0.05,415.53,-30.18,-0.0,-1.39,265.45,3.08,0.087,24.581,131.21
0.02,640.98,222.82,0.0,-2.06,223.52,2.64,0.133,24.581,0.0
-0.02,617.72,196.72,0.0,-2.01,236.74,2.56,0.296,24.581,0.0
-0.05,624.19,203.98,0.0,-1.96,254.61,2.47,0.337,24.581,0.0
-0.05,644.78,227.09,0.0,-1.91,271.28,2.42,0.246,24.581,0.0
-0.04,668.62,253.84,0.0,-1.88,277.27,2.39,0.193,24.581,0.0
0.02,686.71,274.14,0.0,-1.87,280.77,2.38,0.076,24.581,0.0
-0.03,651.59,234.73,0.0,-4.13,262.9,0.11,0.062,24.581,42.09
-0.03,583.56,158.38,-0.0,-1.94,267.09,2.52,0.014,24.581,0.0
-0.06,510.42,76.3,-0.0,-1.98,264.38,2.55,0.133,24.581,80.53
-0.05,485.52,48.36,-0.0,-2.05,260.07,2.58,0.396,24.581,173.74
-0.03,488.68,51.91,-0.0,-2.13,256.6,2.59,0.639,24.581,149.95
-0.03,488.0,51.15,-0.0,-2.23,253.99,2.56,0.483,24.581,84.94
-0.04,505.57,70.86,0.0,-2.34,252.3,2.49,0.22,24.581,36.16
-0.04,530.93,99.32,0.0,-2.42,251.7,2.42,0.048,24.581,17.0
-0.04,652.11,235.31,0.0,-2.72,252.09,2.09,0.031,24.581,0.0
-0.02,674.84,260.82,0.0,-2.84,252.72,1.92,0.118,24.581,0.0
0.04,743.56,337.94,0.0,-3.02,253.67,1.69,0.055,24.581,0.0
0.03,698.2,287.03,0.0,-3.49,257.63,1.01,0.026,24.581,0.0
-0.05,632.05,212.8,0.0,-3.7,259.35,0.72,0.141,24.581,81.58
-0.08,638.35,219.87,0.0,-3.95,261.43,0.36,0.172,24.581,162.25
-0.07,102.29,-403.02,-0.04,-1.5,193.49,-1.49,0.13,7.588,0.0
-0.05,124.33,-378.29,-0.04,-1.8,221.3,-1.66,0.24,7.588,0.0
-0.05,146.99,-352.86,-0.04,-2.16,260.17,-1.77,0.208,7.588,0.0
-0.05,178.23,-317.81,-0.04,-2.55,289.48,-1.84,0.185,7.588,0.0
-0.06,200.26,-293.08,-0.04,-2.94,304.02,-1.94,0.198,7.588,0.0
-0.07,221.21,-269.57,-0.03,-3.25,311.18,-2.07,0.346,7.588,0.0
