MI_OBJ_OIS_PROPERTY_ID,MI_OBJ_OIS_PROPERTY_NUMBER,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_MUNICIPALITY_NUMBER,MI_OBJ_OIS_POSTAL_CODE,MI_OBJ_OIS_RENTED_PLOT,MI_OBJ_OIS_OWNERSHIP_CODE_PROPERTY,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_UNIT,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_BUILDING,MI_OBJ_OIS_PROPERTY_USE_CODE,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_TAXATION_VALUE_PLOT,MI_OBJ_OIS_TAXATION_VALUE_FARMHOUSE,MI_OBJ_OIS_DATE_OF_TAXATION_VALUE,MI_OBJ_OIS_PROPERTY_ADDRESS,MI_OBJ_OIS_HOUSE_NUMBER,MI_OBJ_OIS_HOUSE_LETTER,MI_OBJ_OIS_FLOOR_NUMBER,MI_OBJ_OIS_MAX_FLOOR_NUMBER_BUILDING,MI_OBJ_OIS_LAND_ZONE,MI_OBJ_OIS_SIZE_OF_HOUSE,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_SIZE_OF_PLOT,MI_OBJ_OIS_SIZE_OF_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_OUTDOOR_LIVING_ROOM,MI_OBJ_OIS_SIZE_OF_INTEGRATED_OUTHOUSE,MI_OBJ_OIS_SIZE_OF_INTEGRATED_GARAGE,MI_OBJ_OIS_SIZE_OF_LEGAL_BASEMENT,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,MI_OBJ_OIS_SIZE_OF_USED_ATTIC,MI_OBJ_OIS_SIZE_OF_HOUSE_EXCL_UTILIZED_ATTIC,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_GARAGE,MI_OBJ_OIS_NUMBER_OF_FLOORS,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_CONSTRUCTION_MATERIAL,MI_OBJ_OIS_REBUILD_YEAR,MI_OBJ_OIS_ROOF_MATERIAL,MI_OBJ_NUMBER_OF_EXTERNAL_MATRS,MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_N_COORDINATE,MI_OBJ_OIS_E_COORDINATE,C20_1MONTH%,C20_3MONTH%,C20_6MONTH%,C20_12MONTH%,SCHOOL_DISTANCE_1,SCHOOL_DISTANCE_2,SCHOOL_DISTANCE_3,SUPERMARKET_DISTANCE_1,SUPERMARKET_DISTANCE_2,SUPERMARKET_DISTANCE_3,KOEBESUM_BELOEB,OMREGNINGS_DATO
1010657540,657540.0,446000.0,101,2300.0,N,10.0,140.0,140.0,21.0,2370234.74,528404.33,0.0,2013-10-01,Øresund Parkvej 21 st th,21.0, ,ST,05,1,112,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2005.0,1 ,0.0,2 ,1,2250000.0,6174598.4,728321.82,0.5,-2.08,-0.26,26.87,486.56,552.09,1077.28,226.48,449.9,533.85,3775000,2014-12-14 00:00:00
1010657817,657817.0,657795.0,101,2200.0,N,10.0,140.0,140.0,21.0,1064100.08,71081.89,0.0,2013-10-01,Ægirsgade 68 St Tv,68.0, ,ST,04,1,58,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1902.0,1 ,2001.0,5 ,1,1000000.0,6178520.7,723024.26,5.5,2.18,3.98,26.2,228.56,384.48,726.66,89.64,130.69,173.24,1600000,2014-11-13 00:00:00
1010657930,657930.0,562107.0,101,2200.0,N,10.0,140.0,140.0,21.0,1597455.25,83618.52,0.0,2013-10-01,Ægirsgade 73 01 th,73.0, ,01,05,1,79,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1901.0,1 ,0.0,3 ,1,1450000.0,6178596.9,723059.23,11.7,14.57,19.8,23.36,301.24,304.05,649.3,6.24,91.17,98.23,2505000,2015-03-06 00:00:00
1010658023,658023.0,562107.0,101,2200.0,N,10.0,140.0,140.0,21.0,1652539.92,83618.52,0.0,2013-10-01,Ægirsgade 73 04 th,73.0, ,04,05,1,79,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1901.0,1 ,0.0,3 ,1,1500000.0,6178596.9,723059.23,4.99,6.13,10.14,17.14,301.24,304.05,649.3,6.24,91.17,98.23,1625000,2015-02-11 00:00:00
1010658066,658066.0,562107.0,101,2200.0,N,10.0,140.0,140.0,21.0,2038132.56,93974.44,0.0,2013-10-01,Ægirsgade 73 05 tv,73.0, ,05,05,1,74,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1901.0,1 ,0.0,3 ,1,1850000.0,6178596.9,723059.23,4.99,6.13,10.14,17.14,301.24,304.05,649.3,6.24,91.17,98.23,2995000,2015-02-11 00:00:00
1010658139,658139.0,658171.0,101,2700.0,N,10.0,140.0,140.0,21.0,954078.58,235374.33,0.0,2013-10-01,Ærtebjergvej 1 01 th,1.0, ,01,02,1,71,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1952.0,2 ,0.0,3 ,1,910000.0,6179552.7,718024.85,0.32,-3.2,0.37,24.91,424.2,658.18,747.97,47.08,115.2,220.07,1200000,2014-12-19 00:00:00
1010658562,658562.0,658686.0,101,2700.0,N,10.0,140.0,140.0,21.0,590000.0,123200.0,0.0,2014-10-01,Ærtevej 15 st 2,15.0, ,ST,03,1,48,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1935.0,1 ,0.0,5 ,1,590000.0,6178979.6,719398.43,2.16,12.76,28.23,36.6,338.73,924.79,1056.15,134.03,152.16,258.63,945000,2015-06-03 00:00:00
1010658597,658597.0,658686.0,101,2700.0,N,10.0,140.0,140.0,21.0,1006500.48,198679.0,0.0,2013-10-01,Ærtevej 15 01 3,15.0, ,01,03,1,72,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1935.0,1 ,0.0,5 ,1,960000.0,6178979.6,719398.43,2.95,2.46,4.82,28.91,338.73,924.79,1056.15,134.03,152.16,258.63,1250000,2014-12-04 00:00:00
1010658660,658660.0,446000.0,101,2300.0,N,10.0,140.0,140.0,21.0,2370234.74,528404.33,0.0,2013-10-01,Øresund Parkvej 14 st th,14.0, ,ST,05,1,112,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2005.0,1 ,0.0,2 ,1,2250000.0,6174573.2,728244.35,-3.17,-1.82,5.1,28.06,483.98,507.36,1003.58,247.68,376.17,524.21,3750000,2014-10-08 00:00:00
1010658724,658724.0,658686.0,101,2700.0,N,10.0,140.0,140.0,21.0,711492.52,132811.94,0.0,2013-10-01,Ærtevej 15 03 1,15.0, ,03,03,1,47,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1935.0,1 ,0.0,5 ,1,660000.0,6178979.6,719398.43,3.5,9.85,5.46,18.93,338.73,924.79,1056.15,134.03,152.16,258.63,925000,2015-01-13 00:00:00
1010658856,658856.0,658686.0,101,2700.0,N,10.0,140.0,140.0,21.0,796812.88,158943.2,0.0,2013-10-01,Ærtevej 17 02 2,17.0, ,02,03,1,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1935.0,1 ,0.0,5 ,1,760000.0,6178987.7,719417.13,2.95,2.46,4.82,28.91,336.54,938.43,1039.64,143.36,171.54,277.93,1025000,2014-12-04 00:00:00
1010658929,658929.0,658686.0,101,2700.0,N,10.0,140.0,140.0,21.0,765393.47,183910.04,0.0,2013-10-01,Ærtevej 19 st 4,19.0, ,ST,03,1,59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1935.0,1 ,0.0,5 ,1,710000.0,6179016.7,719435.25,7.55,14.81,17.82,24.03,354.93,971.79,1028.89,175.05,204.39,299.93,1270000,2015-02-23 00:00:00
1010659755,659755.0,293408.0,101,2300.0,N,10.0,140.0,140.0,21.0,3318328.64,212794.41,0.0,2013-10-01,Øresundsvej 46 st tv,48.0, ,ST,05,1,181,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1906.0,1 ,2011.0,2 ,1,3150000.0,6174192.9,727283.72,0.32,-3.2,0.37,24.91,429.34,524.05,727.35,58.45,224.59,224.59,3150000,2014-12-19 00:00:00
1010659860,659860.0,659917.0,101,2300.0,N,10.0,140.0,140.0,21.0,1053437.66,99023.14,0.0,2013-10-01,Øresundsvej 47 A 03 th,47.0,A,03,04,1,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1914.0,1 ,0.0,5 ,1,1000000.0,6174209.5,727258.4,2.95,2.46,4.82,28.91,399.64,506.48,733.3,50.63,221.3,221.3,1325000,2014-12-04 00:00:00
1010659895,659895.0,659917.0,101,2300.0,N,10.0,140.0,140.0,21.0,1126925.28,100886.64,0.0,2013-10-01,Øresundsvej 47 A 04 tv,47.0,A,04,04,1,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1914.0,1 ,0.0,5 ,1,1050000.0,6174209.5,727258.4,9.3,15.9,18.77,23.76,399.64,506.48,733.3,50.63,221.3,221.3,1595000,2015-03-01 00:00:00
1010660001,660001.0,659917.0,101,2300.0,N,10.0,140.0,140.0,21.0,1053437.66,99023.14,0.0,2013-10-01,Øresundsvej 47 B 04 tv,47.0,B,04,04,1,57,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1914.0,1 ,0.0,5 ,1,1000000.0,6174214.2,727269.14,0.44,2.71,5.15,25.95,404.09,502.06,722.34,60.67,231.45,231.45,1600000,2014-12-01 00:00:00
